seed,path_delay_us
13,8.947
13,10.336285714285715
13,8.382399999999999
13,11.31375
13,12.030777777777777
13,10.093
13,8.935777777777776
13,2.6159523809523804
13,10.901
13,8.951749999999999
13,10.472222222222221
13,8.059357142857143
13,11.812
13,11.5895
13,10.1219
13,8.838333333333333
13,10.688833333333333
13,9.570666666666666
13,2.92892
13,10.642888888888889
13,9.049333333333333
13,8.711375
13,9.455
13,11.217857142857142
13,11.790583333333334
13,2.578333333333333
13,7.070166666666666
13,11.465499999999999
13,10.6244
13,9.419
13,3.42210606060606
13,7.544909090909091
13,2.5826
13,11.784444444444444
13,10.825833333333334
13,9.21642857142857
13,10.1299
13,9.751454545454544
13,8.157666666666666
13,7.4938666666666665
13,9.325624999999999
13,1.7038181818181815
13,10.7670625
13,9.4335
13,9.950545454545454
13,10.692461538461538
13,10.343
13,10.077785714285714
13,10.981
13,11.312142857142858
13,11.359578947368421
13,8.674941176470588
13,8.39675
13,9.41
13,10.47653846153846
13,10.719375
13,10.125555555555556
13,9.780266666666666
13,9.4536
13,9.968307692307691
13,9.897666666666666
13,9.853583333333333
13,9.652555555555555
13,1.6250769230769229
13,3.4725
13,3.0171666666666663
13,2.8965499999999995
13,11.158249999999999
13,8.0275
13,11.321125
13,10.903166666666666
13,9.4558
13,9.97675
13,8.188764705882353
13,1.6693124999999995
13,10.271166666666666
13,1.2903571428571425
13,11.502
13,10.6776
13,10.668666666666667
13,9.683333333333334
13,10.232333333333333
13,10.139636363636363
13,7.361133333333333
13,10.595642857142856
13,1.526655172413793
13,10.63475
13,11.56725
13,9.650125
13,11.771333333333333
13,4.383363636363637
13,3.81608
13,11.086857142857143
13,10.818375
13,8.8485
13,10.449285714285713
13,11.5775
13,2.8
13,9.00390909090909
13,2.926965517241379
13,1.8318333333333334
13,8.455333333333332
13,10.20476923076923
13,11.452166666666667
13,1.8316842105263156
13,10.624625
13,9.44675
13,9.78190909090909
13,3.2611499999999993
13,9.793111111111111
13,9.139999999999999
13,9.02690909090909
13,7.764380952380952
13,8.607090909090909
13,4.907
13,8.04415
13,10.994833333333332
13,2.0386896551724134
13,10.695666666666666
13,2.3174374999999996
13,9.775583333333334
13,9.305909090909092
13,10.145444444444443
13,8.628499999999999
13,8.705090909090908
13,11.598875
13,1.789212121212121
13,10.373166666666666
13,11.181266666666666
13,9.904384615384615
13,10.546
13,9.779818181818182
13,11.93509090909091
13,10.421
13,4.9257599999999995
13,10.923066666666667
13,8.883555555555555
13,9.978461538461538
13,10.5278
13,10.091
13,9.802214285714285
13,8.230533333333334
13,1.5706666666666664
13,9.3596875
13,9.751999999999999
13,2.7215555555555553
13,10.4028
13,0.9835999999999995
13,9.946200000000001
13,9.613
13,9.821111111111112
13,10.876
13,8.175666666666666
13,8.334375
13,8.963545454545454
13,10.575999999999999
13,10.113066666666667
13,11.369499999999999
13,6.661708333333333
13,10.13975
13,11.7988
13,11.101666666666667
13,5.1842
13,10.827874999999999
13,7.982928571428571
13,10.766083333333333
13,8.833428571428572
13,9.235333333333333
13,11.086875
13,8.379875
13,8.194333333333333
13,9.656749999999999
13,9.2703
13,11.684222222222221
13,8.7881
13,8.879933333333334
13,8.5134
13,9.727
13,10.354555555555555
13,11.095307692307692
13,9.612384615384615
13,10.774666666666667
13,10.645214285714285
13,10.812555555555555
13,8.3294
13,8.995999999999999
13,3.2777321428571424
13,10.517142857142856
13,12.07188888888889
13,10.492727272727272
13,9.799181818181818
13,11.899444444444445
13,10.3913125
13,10.23125
13,9.223499999999998
13,11.2835
13,3.1527142857142856
13,11.249333333333333
13,7.295541666666667
13,10.55275
13,9.936428571428571
13,9.156235294117646
13,3.7833333333333328
13,3.4229629629629623
13,10.6781
13,9.042428571428571
13,8.651
13,9.857444444444443
13,8.247499999999999
13,10.917941176470588
13,10.816454545454546
13,3.8252272727272727
13,9.802571428571428
13,9.1005
13,3.980609756097561
13,9.697799999999999
13,11.2165
13,9.808833333333334
13,1.4797999999999996
13,2.7456799999999997
13,9.985071428571429
13,10.875428571428571
13,10.976333333333333
13,7.724
13,11.787749999999999
13,10.264416666666666
13,9.378666666666666
13,8.2825625
13,9.021181818181818
13,10.12675
13,10.137375
13,10.39276923076923
13,11.481333333333334
13,11.153749999999999
13,3.911020833333333
13,8.149466666666667
13,10.925714285714285
13,11.521454545454546
13,10.06925
13,10.8088
13,11.094642857142857
13,1.7082580645161287
13,8.555222222222222
13,4.705285714285714
