cell_id,scenario,foreground_flows,hot_path_groups,background_utilization,seed,run_id,flow_id,round_index,start_event_seq,end_event_seq,start_ps,end_ps,duration_ps,complete,censored,censor_reason,F_ps,S_ps,S_ref_ps,S_end_ps,delta_S,literal_no_progress,no_progress_1us,no_progress_2us,no_progress_4us,hold_duration_ps,hold_epoch_count,low_floor_epoch_count,round_epoch_count,low_floor_fraction,high_spread_fraction,actual_cwnd_bytes,actual_state,fifo_depth,virtual_replacements,seeded_admission_pass,seeded_admission_fail,replacement_admission_pass,replacement_admission_fail,entropy_coverage,physical_path_coverage,mean_qdelay_ps,offered_load_valid,L_foreground_gbps,offered_elapsed_ps_min,offered_elapsed_ps_max,capacity_valid,capacity_classification,C_healthy_gbps,C_hot_residual_gbps,C_effective_residual_gbps,configured_background_gbps,measured_background_gbps,healthy_maxflow_gbps,effective_maxflow_gbps,healthy_feasible,effective_feasible,healthy_deficit_gbps,effective_deficit_gbps,flow_queue_edge_count,unique_cut_queue_count,duplicate_entropy_edge_count,capacity_margin_gbps,valid_round,failed_predicates
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,12,0,21305,22634,280950721,295473121,14522400,1,0,,575040,28714560,28714560,28471520,0.00846399875185272,0,1,1,1,14190400,1,1,1,1.0,1.0,262926,hold,0,8,0,0,8,0,7,7,9337748.0,1,1423.7913042223418,14522400,31540000,1,persistent,1000.0,450.0,1450.0,150.0,146.804614226056,1000.0,1423.7913042223415,0,1,423.7913042223415,0.0,104,16,24,26.20869577765825,1,
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,5,0,21426,22756,282193121,296801121,14608000,1,0,,270400,29530880,29530880,29980960,-0.015240995188765117,1,1,1,1,14276000,1,1,1,1.0,1.0,262926,hold,0,8,0,0,8,0,8,6,11597288.205128206,1,1430.113746688482,14608000,31540000,1,persistent,1000.0,450.0,1450.0,150.0,146.804614226056,1000.0,1430.1137466884818,0,1,430.11374668848185,0.0,104,16,24,19.886253311517976,1,
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,9,0,21467,24009,282610721,311450721,28840000,1,0,,427840,31360320,31360320,23781120,0.24168120733461904,0,0,0,0,28176000,2,2,2,1.0,1.0,262926,hold,1,7,1,0,41,0,7,6,8199196.049382716,1,1416.9789583784088,28840000,47144000,1,persistent,1000.0,450.0,1450.0,150.0,146.804614226056,1000.0,1416.9789583784088,0,1,416.9789583784088,0.0,104,16,24,33.021041621591166,1,
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,4,0,21639,24234,284844001,314133601,29289600,1,0,,4237280,18164160,18164160,20173280,-0.11060902348360728,1,1,1,1,28630720,2,2,2,1.0,1.0,262926,hold,0,8,0,0,8,0,8,5,10802246.666666666,1,1410.0289815032822,29289600,47144000,1,persistent,1000.0,450.0,1450.0,150.0,146.804614226056,1000.0,1410.0289815032822,0,1,410.0289815032822,0.0,104,16,24,39.97101849671776,1,
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,8,0,21791,24457,286346561,316614721,30268160,1,0,,917280,30627840,30627840,32951840,-0.07587867769976596,1,1,1,1,29604160,2,2,2,1.0,1.0,262926,hold,0,8,0,0,8,0,7,6,16769807.272727273,1,1411.9732769133223,30268160,47144000,1,persistent,1000.0,450.0,1450.0,150.0,146.804614226056,1000.0,1411.9732769133223,0,1,411.9732769133222,0.0,104,16,24,38.02672308667775,1,
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,2,0,21878,,287320321,,,0,1,observation_end_right_censored,737600,22507520,22507520,,,,,,,1332078082,93,93,93,1.0,1.0,262926,hold,1,7,0,0,1490,0,6,5,13684632.914728682,1,1328.1454666166967,1384381280,1409524160,1,persistent,1000.0,450.0,1450.0,150.0,146.804614226056,1000.0,1328.1454666166967,0,1,328.1454666166966,0.0,104,16,24,121.8545333833033,0,round_censored
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,14,0,21897,23303,287590721,302941441,15350720,1,0,,0,40757280,40757280,36684320,0.09993208575253304,0,0,0,0,14276000,1,1,1,1.0,1.0,262926,hold,0,8,0,0,8,0,8,6,14153772.307692308,1,1420.59047675549,15350720,44100160,1,persistent,1000.0,450.0,1450.0,150.0,146.804614226056,1000.0,1420.59047675549,0,1,420.59047675549004,0.0,104,16,24,29.409523244509955,1,
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,13,0,21924,23248,287922721,302370881,14448160,1,0,,1817440,22261120,22261120,26225600,-0.17808987148894576,1,1,1,1,14116160,1,1,1,1.0,1.0,262926,hold,0,8,0,0,8,0,8,5,8214208.0,1,1427.3840339791698,14448160,31080000,1,persistent,1000.0,450.0,1450.0,150.0,146.804614226056,1000.0,1427.3840339791698,0,1,427.3840339791698,0.0,104,16,24,22.61596602083023,1,
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,1,0,22049,24710,289250721,319794721,30544000,1,0,,415840,29638720,29638720,24078560,0.18759784498115978,0,0,0,0,28884000,2,2,2,1.0,1.0,262926,hold,0,8,0,0,8,0,6,5,12274004.705882354,1,1395.7940562808772,30544000,47330560,1,persistent,1000.0,450.0,1450.0,150.0,146.804614226056,1000.0,1395.7940562808774,0,1,395.7940562808774,0.0,104,16,24,54.20594371912284,1,
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,10,0,22133,24821,290156001,321070721,30914720,1,0,,1598400,29441920,29441920,35036000,-0.19000391278829643,1,1,1,1,28712000,2,2,2,1.0,1.0,262926,hold,1,8,0,1,10,0,6,6,15121728.888888888,1,1389.7815216882973,30914720,47330560,1,persistent,1000.0,450.0,1450.0,150.0,146.804614226056,1000.0,1389.7815216882973,0,1,389.7815216882972,0.0,104,16,24,60.21847831170271,1,
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,3,0,22161,,290493121,,,0,1,observation_end_right_censored,747840,37267840,37267840,,,,,,,1327566720,93,93,93,1.0,1.0,262926,hold,1,7,0,0,1216,0,6,6,13861170.499027867,1,1327.5975166595515,1384381280,1401714720,1,persistent,1000.0,450.0,1450.0,150.0,146.804614226056,1000.0,1327.5975166595515,0,1,327.5975166595515,0.0,104,16,24,122.4024833404485,0,round_censored
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,11,0,22513,23774,294223841,308653441,14429600,1,0,,246400,30888000,30888000,20613120,0.3326495726495726,0,0,0,0,14097600,1,1,1,1.0,1.0,262926,hold,0,8,0,0,8,0,7,5,8109520.0,1,1415.0645079550904,14429600,31872000,1,persistent,1000.0,450.0,1450.0,150.0,146.804614226056,1000.0,1415.0645079550904,0,1,415.0645079550904,0.0,104,16,24,34.93549204490955,1,
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,16,0,22560,26256,294646561,338333281,43686720,1,0,,590400,37516000,37516000,31250400,0.1670114084657213,0,0,0,0,42690720,3,3,3,1.0,1.0,262926,hold,1,8,0,1,43,0,7,6,8912362.666666666,1,1359.2821108732787,43686720,72949280,1,persistent,1000.0,450.0,1450.0,150.0,146.804614226056,1000.0,1359.2821108732787,0,1,359.2821108732787,0.0,104,16,24,90.71788912672127,1,
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,15,0,22569,25058,294675841,323873441,29197600,1,0,,2577280,20994720,20994720,19953120,0.04961247399346121,0,0,1,1,28230880,2,2,2,1.0,1.0,262926,hold,1,8,0,1,23,0,7,5,9438183.896103896,1,1378.0066232801696,29197600,47330560,1,persistent,1000.0,450.0,1450.0,150.0,146.804614226056,1000.0,1378.0066232801694,0,1,378.0066232801694,0.0,104,16,24,71.9933767198304,1,
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,12,1,22634,23892,295473121,310081121,14608000,1,0,,575040,28471520,28471520,23719200,0.16691486791010807,0,0,0,0,14276000,1,1,1,1.0,1.0,262926,hold,0,8,0,0,8,0,8,7,10319790.222222222,1,1416.2643618111656,14608000,31872000,1,persistent,1000.0,450.0,1450.0,150.0,146.804614226056,1000.0,1416.2643618111656,0,1,416.26436181116554,0.0,104,16,24,33.7356381888344,1,
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,5,1,22756,25214,296801121,325770721,28969600,1,0,,1827680,29980960,29980960,20659040,0.3109280023054632,0,0,0,0,28305600,2,2,2,1.0,1.0,262926,hold,1,8,0,1,11,0,8,6,10162569.75609756,1,1377.3084751066408,28969600,47330560,1,persistent,1000.0,450.0,1450.0,150.0,146.804614226056,1000.0,1377.3084751066406,0,1,377.3084751066407,0.0,104,16,24,72.6915248933592,1,
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,13,1,23248,25692,302370881,331554881,29184000,1,0,,681120,26225600,26225600,27876160,-0.06293697760966384,1,1,1,1,28280000,2,2,2,1.0,1.0,262926,hold,0,8,0,0,8,0,8,5,12236264.347826088,1,1362.9583053136598,29184000,47330560,1,persistent,1000.0,450.0,1450.0,150.0,146.804614226056,1000.0,1362.9583053136598,0,1,362.95830531365976,0.0,104,16,24,87.04169468634018,1,
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,14,1,23303,28383,302941441,363582721,60641280,1,0,,167680,36684320,36684320,25513280,0.3045181156417783,0,0,0,0,57513280,4,4,4,1.0,1.0,262926,hold,0,8,0,0,8,0,5,3,15403628.07017544,1,1333.9321508793932,60641280,75550560,1,persistent,1000.0,450.0,1450.0,150.0,146.804614226056,1000.0,1333.932150879393,0,1,333.9321508793931,0.0,104,16,24,116.06784912060675,1,
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,11,1,23774,25016,308653441,323441441,14788000,1,0,,905280,20613120,20613120,30869120,-0.49754719324391455,1,1,1,1,14456000,1,1,1,1.0,1.0,262926,hold,0,8,0,0,8,0,8,6,11898005.853658536,1,1365.9831367770698,14788000,31726560,1,persistent,1000.0,450.0,1450.0,150.0,146.804614226056,1000.0,1365.9831367770696,0,1,365.98313677706966,0.0,104,16,24,84.01686322293017,1,
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,12,2,23892,25131,310081121,324689121,14608000,1,0,,3994240,23719200,23719200,13765120,0.4196633950554825,0,0,0,0,0,0,1,1,1.0,0.0,262926,hold,0,8,0,0,8,0,6,6,7938075.428571428,1,1345.5751766370245,14608000,31726560,1,persistent,1000.0,450.0,1450.0,150.0,146.804614226056,1000.0,1345.5751766370245,0,1,345.5751766370245,0.0,104,16,24,104.42482336297553,1,
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,9,1,24009,26434,311450721,340570721,29120000,1,0,,2927040,23781120,23781120,21768000,0.08465202648151138,0,0,0,1,28216000,2,2,2,1.0,1.0,262926,hold,1,8,0,1,16,0,8,7,10575285.633802816,1,1327.595827506884,29120000,46094239,1,persistent,1000.0,450.0,1450.0,150.0,146.804614226056,1000.0,1327.595827506884,0,1,327.5958275068839,0.0,104,16,24,122.404172493116,1,
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,4,1,24234,25487,314133601,329078721,14945120,1,0,,0,20173280,20173280,21313440,-0.0565183252302055,1,1,1,1,14359840,1,1,1,1.0,1.0,262926,hold,1,7,1,0,17,0,8,5,8854248.888888888,1,1339.9898540789318,14945120,31726560,1,persistent,1000.0,450.0,1450.0,150.0,146.804614226056,1000.0,1339.9898540789318,0,1,339.98985407893167,0.0,104,16,24,110.01014592106822,1,
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,8,1,24457,26901,316614721,346541441,29926720,1,0,,833440,32951840,32951840,32676160,0.008366148900941495,0,1,1,1,28690720,2,2,2,1.0,1.0,262926,hold,0,8,0,0,8,0,7,6,16936656.666666668,1,1318.901988087254,29926720,58996000,1,persistent,1000.0,450.0,1450.0,150.0,146.804614226056,1000.0,1318.9019880872538,0,1,318.90198808725387,0.0,104,16,24,131.09801191274596,1,
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,1,1,24710,28448,319794721,364282721,44488000,1,0,,1913280,24078560,24078560,22576000,0.062402402801496434,0,0,1,1,43160000,3,3,3,1.0,1.0,262926,hold,0,8,0,0,8,0,5,5,11126426.0,1,1318.1980091814607,44488000,61088000,1,persistent,1000.0,450.0,1450.0,150.0,146.804614226056,1000.0,1318.198009181461,0,1,318.1980091814609,0.0,104,16,24,131.80199081853925,1,
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,10,1,24821,27244,321070721,350458721,29388000,1,0,,1021280,35036000,35036000,32026880,0.08588651672565362,0,0,0,1,28724000,2,2,2,1.0,1.0,262926,hold,0,8,0,0,8,0,7,6,13931170.909090908,1,1312.3356870217774,29388000,59009440,1,persistent,1000.0,450.0,1450.0,150.0,146.804614226056,1000.0,1312.3356870217772,0,1,312.3356870217772,0.0,104,16,24,137.6643129782226,1,
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,11,2,25016,27423,323441441,352572001,29130560,1,0,,2584160,30869120,30869120,27353600,0.11388468475939709,0,0,0,1,28466560,2,2,2,1.0,1.0,262926,hold,1,8,0,1,8,0,8,6,11254576.71641791,1,1305.2719019514977,29130560,46426560,1,persistent,1000.0,450.0,1450.0,150.0,146.804614226056,1000.0,1305.2719019514977,0,1,305.27190195149774,0.0,104,16,24,144.72809804850226,1,
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,15,1,25058,26249,323873441,338296001,14422560,1,0,,1148320,19953120,19953120,21277440,-0.06637157497173374,1,1,1,1,14090560,1,1,1,1.0,1.0,262926,hold,0,8,0,0,8,0,8,6,11684106.666666666,1,1304.4839549037947,14422560,30843840,1,persistent,1000.0,450.0,1450.0,150.0,146.804614226056,1000.0,1304.483954903795,0,1,304.4839549037948,0.0,104,16,24,145.5160450962053,1,
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,5,2,25214,26415,325770721,340383841,14613120,1,0,,4821120,20659040,20659040,18768320,0.09152022552838854,0,0,1,1,14281120,1,1,1,1.0,1.0,262926,hold,0,8,0,0,8,0,8,6,7526880.0,1,1291.8037487940323,14613120,30843840,1,persistent,1000.0,450.0,1450.0,150.0,146.804614226056,1000.0,1291.8037487940326,0,1,291.8037487940325,0.0,104,16,24,158.19625120596766,1,
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,4,2,25487,27965,329078721,358808161,29729440,1,0,,174560,21313440,21313440,21819201,-0.02372967479674797,1,1,1,1,28539041,2,2,2,1.0,1.0,262926,hold,1,8,0,1,18,0,8,5,11424866.784810126,1,1303.3411485440122,29729440,46426560,1,persistent,1000.0,450.0,1450.0,150.0,146.804614226056,1000.0,1303.3411485440124,0,1,303.3411485440124,0.0,104,16,24,146.65885145598781,1,
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,13,2,25692,28183,331554881,361366881,29812000,1,0,,3373280,27876160,27876160,15680000,0.43751219680185505,0,0,0,0,28908000,2,2,2,1.0,1.0,262926,hold,0,8,0,0,8,0,8,5,11422913.333333334,1,1297.2165690138172,29812000,46426560,1,persistent,1000.0,450.0,1450.0,150.0,146.804614226056,1000.0,1297.2165690138172,0,1,297.2165690138173,0.0,104,16,24,152.7834309861828,1,
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,7,0,25937,28370,334493441,363386721,28893280,1,0,,107840,15604000,15604000,17450560,-0.11833888746475263,1,1,1,1,28229280,2,2,2,1.0,1.0,262926,hold,0,8,0,0,8,0,6,5,12124786.229166666,1,1306.9167029464425,28893280,44904000,1,persistent,1000.0,450.0,1450.0,150.0,146.804614226056,1000.0,1306.9167029464427,0,1,306.91670294644274,0.0,104,16,24,143.08329705355754,1,
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,15,2,26249,28704,338296001,367270721,28974720,1,0,,1361120,21277440,21277440,21157280,0.005647295915298081,0,1,1,1,28310720,2,2,2,1.0,1.0,262926,hold,0,8,0,0,8,0,8,6,10910586.329113925,1,1312.687828323372,28974720,46092160,1,persistent,1000.0,450.0,1450.0,150.0,146.804614226056,1000.0,1312.6878283233723,0,1,312.68782832337223,0.0,104,16,24,137.31217167662794,1,
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,16,1,26256,28730,338333281,367549281,29216000,1,0,,0,31250400,31250400,27024160,0.1352379489542534,0,0,0,0,28552000,2,2,2,1.0,1.0,262926,hold,1,7,1,0,22,0,7,6,10177597.922077922,1,1311.682000396522,29216000,46092160,1,persistent,1000.0,450.0,1450.0,150.0,146.804614226056,1000.0,1311.682000396522,0,1,311.6820003965221,0.0,104,16,24,138.31799960347803,1,
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,12,3,26336,28846,339297121,368851681,29554560,1,0,,1913280,19876480,19876480,25183680,-0.2670090478797051,1,1,1,1,28412000,2,2,2,1.0,1.0,262926,hold,1,8,0,1,13,0,8,7,11627188.888888888,1,1313.736931063029,29554560,46092160,1,persistent,1000.0,450.0,1450.0,150.0,146.804614226056,1000.0,1313.736931063029,0,1,313.73693106302903,0.0,104,16,24,136.26306893697097,1,
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,5,3,26415,30221,340383841,384117121,43733280,1,0,,2154560,18768320,18768320,18174400,0.03164481424016641,0,1,1,1,42656800,3,3,3,1.0,1.0,262926,hold,1,8,0,1,9,0,7,5,10996858.053097345,1,1322.097387125382,43733280,60978720,1,persistent,1000.0,450.0,1450.0,150.0,146.804614226056,1000.0,1322.0973871253823,0,1,322.0973871253822,0.0,104,16,24,127.90261287461794,1,
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,9,2,26434,31661,340570721,400134721,59564000,1,0,,4129280,21768000,21768000,28596000,-0.31367144432194044,1,1,1,1,57996000,4,4,4,1.0,1.0,262926,hold,1,8,0,1,8,0,8,7,14588366.25,1,1325.9792215496072,59564000,75586720,1,persistent,1000.0,450.0,1450.0,150.0,146.804614226056,1000.0,1325.9792215496075,0,1,325.9792215496074,0.0,104,16,24,124.02077845039275,1,
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,8,2,26901,29557,346541441,376889441,30348000,1,0,,444000,32676160,32676160,31724000,0.029139286868469245,0,1,1,1,29352000,2,2,2,1.0,1.0,262926,hold,1,8,0,1,10,0,8,7,14066961.23076923,1,1317.0105532936398,30348000,46092160,1,persistent,1000.0,450.0,1450.0,150.0,146.804614226056,1000.0,1317.0105532936398,0,1,317.0105532936398,0.0,104,16,24,132.98944670636024,1,
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,6,0,26966,29571,347338721,376989441,29650720,1,0,,1913280,18345600,18345600,13944000,0.23992673992673993,0,0,0,0,14046720,1,2,2,1.0,0.5,262926,hold,0,8,0,0,8,0,7,6,10940911.746031746,1,1317.4086281820098,29650720,46092160,1,persistent,1000.0,450.0,1450.0,150.0,146.804614226056,1000.0,1317.4086281820098,0,1,317.40862818200975,0.0,104,16,24,132.5913718179902,1,
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,10,2,27244,,350458721,,,0,1,hold_exit_before_slot_completion,5209280,32026880,32026880,,,,,,,0,0,1,1,1.0,0.0,262926,hold,0,0,0,0,0,0,7,6,10491835.555555556,1,1316.1352858470548,14740000,30348000,1,persistent,1000.0,450.0,1450.0,150.0,146.804614226056,1000.0,1316.135285847055,0,1,316.1352858470549,0.0,104,16,24,133.86471415294523,0,round_censored
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,11,3,27423,28710,352572001,367275841,14703840,1,0,,4993280,27353600,27353600,27905120,-0.020162611137108096,1,1,1,1,14039840,1,1,1,1.0,1.0,262926,hold,0,8,0,0,8,0,8,6,12264168.64864865,1,1315.2294516628729,14703840,43612160,1,persistent,1000.0,450.0,1450.0,150.0,146.804614226056,1000.0,1315.229451662873,0,1,315.22945166287303,0.0,104,16,24,134.77054833712714,1,
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,4,3,27965,30560,358808161,387954721,29146560,1,0,,3851519,21819201,21819201,29390720,-0.34701174438055726,1,1,1,1,28423200,2,2,2,1.0,1.0,262926,hold,1,7,1,0,18,0,7,5,10176051.043478262,1,1332.4481419022873,29146560,45152000,1,persistent,1000.0,450.0,1450.0,150.0,146.804614226056,1000.0,1332.4481419022873,0,1,332.4481419022874,0.0,104,16,24,117.55185809771274,1,
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,13,3,28183,29470,361366881,375894881,14528000,1,0,,3697280,15680000,15680000,17600000,-0.12244897959183673,1,1,1,1,14076000,1,1,1,1.0,1.0,262926,hold,0,8,0,0,8,0,8,5,13191602.285714285,1,1334.9049872098803,14528000,30348000,1,persistent,1000.0,450.0,1450.0,150.0,146.804614226056,1000.0,1334.9049872098803,0,1,334.9049872098803,0.0,104,16,24,115.09501279011965,1,
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,7,1,28370,,363386721,,,0,1,hold_exit_before_slot_completion,2004959,17450560,17450560,,,,,,,0,0,1,1,1.0,0.0,262926,hold,0,0,0,0,0,0,6,5,9906874.5,1,1338.1265556890771,14930720,44120160,1,persistent,1000.0,450.0,1450.0,150.0,146.804614226056,1000.0,1338.1265556890771,0,1,338.12655568907707,0.0,104,16,24,111.87344431092288,0,round_censored
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,14,2,28383,29663,363582721,378118721,14536000,1,0,,60160,25513280,25513280,25538880,-0.0010033990141604687,1,1,1,1,14204000,1,1,1,1.0,1.0,262926,hold,0,8,0,0,8,0,8,6,12964951.794871794,1,1345.1539801319855,14536000,30265440,1,persistent,1000.0,450.0,1450.0,150.0,146.804614226056,1000.0,1345.1539801319855,0,1,345.1539801319854,0.0,104,16,24,104.84601986801454,1,
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,1,2,28448,32430,364282721,408849441,44566720,1,0,,1581280,22576000,22576000,17594880,0.22063784549964563,0,0,0,0,43238720,3,3,3,1.0,1.0,262926,hold,0,8,0,0,8,0,6,5,11674122.985074626,1,1337.629187073994,44566720,60106400,1,persistent,1000.0,450.0,1450.0,150.0,146.804614226056,1000.0,1337.629187073994,0,1,337.62918707399405,0.0,104,16,24,112.37081292600601,1,
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,15,3,28704,31333,367270721,396486721,29216000,1,0,,1340000,21157280,21157280,28564000,-0.3500790271717347,1,1,1,1,28552000,2,2,2,1.0,1.0,262926,hold,1,7,1,0,19,0,8,6,7853133.8271604935,1,1329.6901236945937,29216000,45493280,1,persistent,1000.0,450.0,1450.0,150.0,146.804614226056,1000.0,1329.6901236945937,0,1,329.6901236945938,0.0,104,16,24,120.3098763054063,1,
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,11,4,28710,30012,367275841,381945441,14669600,1,0,,2577280,27905120,27905120,30236000,-0.08352875744666212,1,1,1,1,14342720,1,1,1,1.0,1.0,262926,hold,0,8,0,0,8,0,8,6,10217591.111111112,1,1332.8740875249784,14669600,43493280,1,persistent,1000.0,450.0,1450.0,150.0,146.804614226056,1000.0,1332.8740875249784,0,1,332.87408752497856,0.0,104,16,24,117.12591247502155,1,
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,16,2,28730,30008,367549281,381938561,14389280,1,0,,2523840,27024160,27024160,32009280,-0.18446900847241876,1,1,1,1,14057280,1,1,1,1.0,1.0,262926,hold,0,8,0,0,8,0,8,7,10493080.0,1,1340.4864772199085,14389280,30221280,1,persistent,1000.0,450.0,1450.0,150.0,146.804614226056,1000.0,1340.4864772199085,0,1,340.4864772199086,0.0,104,16,24,109.51352278009153,1,
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,12,4,28846,30164,368851681,383566401,14714720,1,0,,306720,25183680,25183680,27155680,-0.07830467985616081,1,1,1,1,14382720,1,1,1,1.0,1.0,262926,hold,0,8,0,0,8,0,7,7,10021367.61904762,1,1336.297324513701,14714720,30221280,1,persistent,1000.0,450.0,1450.0,150.0,146.804614226056,1000.0,1336.297324513701,0,1,336.2973245137008,0.0,104,16,24,113.70267548629909,1,
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,13,4,29470,30767,375894881,390422881,14528000,1,0,,3189280,17600000,17600000,19349600,-0.0994090909090909,1,1,1,1,14076000,1,1,1,1.0,1.0,262926,hold,0,8,0,0,8,0,8,5,12580192.0,1,1337.3721585870333,14528000,30221280,1,persistent,1000.0,450.0,1450.0,150.0,146.804614226056,1000.0,1337.3721585870333,0,1,337.37215858703314,0.0,104,16,24,112.62784141296675,1,
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,8,3,29557,33445,376889441,420733441,43844000,1,0,,4933280,31724000,31724000,35708000,-0.1255831547093683,1,1,1,1,42608000,3,3,3,1.0,1.0,262926,hold,0,8,0,0,8,0,8,7,14921783.092783505,1,1337.6073192796955,43844000,60106400,1,persistent,1000.0,450.0,1450.0,150.0,146.804614226056,1000.0,1337.6073192796955,0,1,337.60731927969556,0.0,104,16,24,112.3926807203045,1,
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,14,3,29663,36079,378118721,452170721,74052000,1,0,,1562560,25538880,25538880,20348000,0.20325401897029158,0,0,0,0,71912000,5,5,5,1.0,1.0,262926,hold,0,8,0,0,8,0,8,6,12519765.581395349,1,1327.8021683752468,74052000,90306560,1,persistent,1000.0,450.0,1450.0,150.0,146.804614226056,1000.0,1327.8021683752468,0,1,327.8021683752468,0.0,104,16,24,122.19783162475323,1,
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,10,3,29809,31174,379690721,394670721,14980000,1,0,,5653280,30844000,30844000,35560000,-0.15289845675009725,1,1,1,1,14408000,1,1,1,1.0,1.0,262926,hold,0,8,0,0,8,0,8,7,13042724.444444444,1,1336.3781526066111,14980000,44566720,1,persistent,1000.0,450.0,1450.0,150.0,146.804614226056,1000.0,1336.378152606611,0,1,336.3781526066109,0.0,104,16,24,113.62184739338886,1,
