cell_id,scenario,foreground_flows,hot_path_groups,background_utilization,seed,run_id,flow_id,round_index,event_seq,event_time_ps,aligned_time_ps,F_ps,S_ps,S_ref_ps,actual_cwnd_bytes,actual_state,hold,round_complete_marker
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,9,22,86872,1029714721,29048000,6225280,31648000,33520000,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,9,22,88295,1044778721,44112000,5533280,29712000,33520000,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,11,29,85723,1017572321,14774880,585280,38122880,37360320,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,12,33,85730,1017663841,14605120,3660160,28964000,32740160,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,4,32,86040,1021064321,15018720,0,30205120,27559360,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,4,32,87443,1035593601,29548000,506560,28800320,27559360,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,15,33,86305,1023921441,14562720,253280,28385120,28353280,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,14,17,86547,1026550721,14924000,1953280,33208000,29112000,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,14,17,87939,1041170721,29544000,4849280,33565440,29112000,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,14,17,89361,1055938721,44312000,6777280,32072000,29112000,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,14,17,90637,1070430721,58804000,6253280,31028000,29112000,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,14,17,91881,1084950721,73324000,2213280,31952000,29112000,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,10,17,86562,1026650721,14586880,3761280,39924000,39140000,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,10,17,87930,1041058721,28994880,1925280,39000000,39140000,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,5,28,86777,1028781601,14442880,4237280,16268000,19224000,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,1,14,86895,1029961441,14626720,761600,11457280,14529280,262926,increase,0,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,11,30,87122,1032180321,14608000,498880,37764160,38122880,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,11,30,88471,1046705281,29132960,1079840,38330560,38122880,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,12,34,87135,1032282721,14618880,1098400,30856640,28964000,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,15,34,87702,1038574721,14653280,298560,27666400,28385120,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,8,22,87726,1038858721,14528000,1169280,37984000,41400000,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,8,22,89124,1053590721,29260000,4905280,37828000,41400000,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,6,7,88030,1042002561,15301120,2441280,18064000,15585120,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,6,7,89566,1058265441,31564000,4593280,15604000,15585120,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,6,7,90842,1072873441,46172000,3905280,14276000,15585120,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,6,7,92154,1088128321,61426880,1249280,16932000,15585120,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,16,33,88067,1042384161,14406720,619680,48516320,46899840,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,5,29,88171,1043389601,14608000,1249280,21534880,16268000,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,5,29,89543,1058018721,29237120,1621280,21722880,16268000,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,12,35,88478,1046838721,14556000,1743040,26982240,30856640,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,7,8,88525,1047309441,14940000,1220000,19791840,18607680,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,7,8,89887,1061864161,29494720,1586400,18913760,18607680,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,7,8,91169,1076525441,44156000,532000,17981280,18607680,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,7,8,92500,1092076161,59706720,864000,17649280,18607680,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,7,8,93786,1106684161,74314720,585280,13890720,18607680,262926,increase,0,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,4,33,88794,1050244161,14650560,33280,29877280,28800320,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,4,33,90219,1065629281,30035680,2040000,29818880,28800320,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,13,18,88821,1050498881,14556000,4389280,22396000,20884000,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,15,35,89118,1053514721,14940000,461120,31585440,27666400,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,15,35,90435,1068122721,29548000,1908160,23701120,27666400,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,10,18,89370,1055974721,14916000,3613280,38640000,39000000,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,16,34,89448,1056933441,14549280,634560,47813120,48516320,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,16,34,90709,1071288161,28904000,1240160,49165120,48516320,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,9,23,89671,1059362721,14584000,5681280,27904000,29712000,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,9,23,90950,1074102721,29324000,4361280,29584000,29712000,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,1,15,89736,1060154721,14940000,1537280,16638880,16717600,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,1,15,91023,1074940161,29725440,1249280,15585280,16717600,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,11,31,89835,1061150721,14445440,3486560,33286720,38330560,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,11,31,91105,1075844321,29139040,324000,30082400,38330560,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,12,36,89844,1061274721,14436000,415040,30014240,26982240,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,12,36,91131,1076106721,29268000,1861280,26689120,26982240,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,13,19,90189,1065242561,14743680,3365280,23635680,22396000,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,8,23,90482,1068626721,15036000,8965280,33160000,37828000,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,8,23,91743,1083394721,29804000,4961280,31704000,37828000,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,8,23,93015,1098098721,44508000,4177280,28236000,37828000,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,10,19,90690,1071074721,15100000,4361280,35568000,38640000,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,5,30,90822,1072605601,14586880,4404160,22077120,21722880,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,5,30,92078,1087218721,29200000,2410400,20917760,21722880,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,13,20,91445,1079886881,14644320,3641280,25376000,23635680,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,13,20,92712,1094526881,29284320,7313280,19288000,23635680,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,13,20,93985,1108898881,43656320,7277280,18540000,23635680,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,13,20,95315,1123546881,58304320,7129280,16484000,23635680,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,13,20,96616,1138342881,73100320,5505280,17684000,23635680,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,4,34,91494,1080456161,14826880,2756321,24959679,29818880,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,15,36,91678,1082565441,14442720,1495680,24698880,23701120,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,15,36,92919,1097017441,28894720,3074880,15776000,23701120,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,10,20,91973,1085934721,14860000,5929280,28116000,35568000,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,10,20,93258,1100878721,29804000,8761280,27212000,35568000,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,10,20,94592,1115638721,44564000,7545280,16252000,35568000,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,10,20,95941,1130702721,59628000,6041280,32904000,35568000,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,10,20,97211,1145350721,74276000,4961280,41428000,35568000,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,16,35,91952,1085797441,14509280,2216160,47530880,49165120,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,16,35,93282,1101069441,29781280,1581280,50161280,49165120,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,9,24,92227,1088934721,14832000,3549280,29924000,29584000,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,9,24,93499,1103554721,29452000,5089280,29600000,29584000,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,9,24,94814,1117962721,43860000,3973280,29360000,29584000,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,1,16,92417,1091208161,16268000,2422720,11620000,15585280,262926,increase,0,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,11,32,92385,1090861281,15016960,1413280,25912160,30082400,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,11,32,93662,1105317441,29473120,5265601,28530399,30082400,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,12,37,92371,1090698721,14592000,2893280,26238880,26689120,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,12,37,93672,1105402721,29296000,265280,29140000,26689120,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,4,35,92765,1095100321,14644160,1053120,27682720,24959679,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,4,35,94034,1109476001,29019840,446560,28352000,24959679,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,14,18,93171,1099958721,15008000,3301280,29740000,31952000,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,14,18,94557,1115326721,30376000,5533280,28412000,31952000,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,14,18,95892,1130122721,45172000,5505280,30072000,31952000,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,14,18,97157,1144734721,59784000,4325280,32544000,31952000,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,5,31,93328,1101582721,14364000,2670400,15732000,20917760,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,6,8,93425,1102736321,14608000,253280,14940000,16932000,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,6,8,94751,1117344321,29216000,2577280,13262880,16932000,262926,increase,0,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,15,37,94235,1111777281,14759840,1733120,19172640,15776000,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,15,37,95554,1126233441,29216000,2245280,21096160,15776000,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,8,24,94323,1112682721,14584000,3845280,33448000,28236000,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,16,36,94574,1115444161,14374720,2676000,45073280,50161280,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,5,32,94652,1116176321,14593600,513280,18093120,15732000,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,5,32,95936,1130666881,29084160,897760,17478560,15732000,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,11,33,95020,1120277441,14960000,2065120,31550720,28530399,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,12,38,94978,1119838721,14436000,174720,28553120,29140000,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,4,36,95356,1123917441,14441440,558560,30011840,28352000,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,4,36,96657,1138762881,29286880,917280,33042400,28352000,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,8,25,95688,1127930721,15248000,3449280,33816000,33448000,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,8,25,96955,1142458721,29776000,4269280,40440000,33448000,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,8,25,98202,1157134721,44452000,1981280,44628000,33448000,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,16,37,95873,1129953441,14509280,1814560,40340320,45073280,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,16,37,97139,1144561441,29117280,1482560,37282720,45073280,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,9,25,96135,1132962721,15000000,4969280,27644000,29360000,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,9,25,97412,1147574721,29612000,6493280,32488000,29360000,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,9,25,98622,1162066721,44104000,4353280,34536000,29360000,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,9,25,99852,1176742721,58780000,1733280,31696000,29360000,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,12,39,96274,1134522721,14684000,2129280,29787040,28553120,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,12,39,97544,1149158721,29320000,684000,32998880,28553120,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,11,34,96346,1135349281,15071840,1525120,37780000,31550720,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,11,34,97611,1149805441,29528000,5233280,39236000,31550720,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,11,34,98811,1164247841,43970400,6893280,36700160,31550720,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,11,34,100022,1178745441,58468000,5289280,32492160,31550720,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,1,17,96497,1137053441,16026720,1426881,18082399,14569601,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,1,17,97778,1151786721,30760000,0,19929280,14569601,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,15,38,96808,1140661281,14427840,2245280,25229440,21096160,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,15,38,98059,1155217441,28984000,2409120,28140000,21096160,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,5,33,97238,1145669441,15002560,3123840,17244480,17478560,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,5,33,98455,1160214881,29548000,6553120,12837280,17478560,262926,increase,0,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,13,21,97880,1152926881,14584000,4177280,19648000,17684000,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,13,21,99072,1167546881,29204000,4121280,21308000,17684000,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,4,37,97989,1154366881,15604000,2052000,32347840,33042400,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,4,37,99212,1169174721,30411840,235840,33620320,33042400,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,16,38,98462,1160261441,15700000,580160,26479520,37282720,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,14,19,98398,1159538721,14804000,3965280,31336000,32544000,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,14,19,99624,1174250721,29516000,4157280,26824000,32544000,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,10,21,98434,1159998721,14648000,3669280,43144000,41428000,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,10,21,99693,1175006721,29656000,5265280,41280000,41428000,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,10,21,101002,1189562721,44212000,6169280,35652000,41428000,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,12,40,98762,1163738721,14580000,47840,33312000,32998880,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,1,18,99048,1167266561,15479840,674881,17050239,19929280,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,1,18,100388,1182662721,30876000,0,22122560,19929280,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,15,39,99280,1169969441,14752000,529440,27043840,28140000,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,15,39,100579,1184761441,29544000,2393280,22352000,28140000,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,8,26,99423,1171746721,14612000,1945280,43188000,44628000,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,16,39,99672,1174773441,14512000,585280,41829280,26479520,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,16,39,101030,1189881601,29620160,252959,41497921,26479520,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,12,41,99984,1178346721,14608000,789120,30008160,33312000,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,13,22,100374,1182526881,14980000,5209280,20340000,21308000,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,13,22,101671,1197258881,29712000,5893280,20080000,21308000,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,13,22,102963,1212174881,44628000,4989280,17480000,21308000,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,13,22,104331,1227034881,59488000,5929280,18228000,21308000,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,4,38,100479,1183582881,14408160,934720,30426880,33620320,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,8,27,100736,1186606721,14860000,3541280,35716000,43188000,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,14,20,100937,1188918721,14668000,3449280,24452000,26824000,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,5,34,100970,1189302721,14581440,2245280,21185440,17365280,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,9,26,101166,1191334721,14592000,3041280,31300000,31696000,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,9,26,102405,1205890721,29148000,4157280,33448000,31696000,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,6,9,101222,1192048161,14940000,1913280,15674720,15604000,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,12,42,101281,1192750881,14404160,585280,31336160,30008160,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,12,42,102536,1207314721,28968000,3080000,19867040,30008160,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,11,35,101347,1193449281,14703840,3725120,36368160,32492160,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,7,9,101454,1194717441,14454560,2109280,14080000,15604000,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,7,9,102819,1210321441,30058560,2909280,7482560,15604000,262926,increase,0,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,1,19,101705,1197638721,14976000,745440,22571840,22122560,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,1,19,102972,1212246721,29584000,2245280,18296000,22122560,262926,hold,1,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,1,19,104418,1227850721,45188000,1913280,12284000,22122560,262926,increase,0,0
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,4,39,101755,1198190881,14608000,2706880,29585120,30426880,262926,hold,1,1
coarse-f16-h6-u25,persistent,16,6,0.25,101,confirmation_coarse-f16-h6-u25_s101,15,40,101856,1199425281,14663840,4145120,21660000,22352000,262926,hold,1,1
